section,arm,week,call,celltype,module,bin_lo,bin_hi,n,mean_obs,sem_obs,n_decoy,mean_decoy
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,50.0,55.0,156.0,0.019797435846647622,0.002688304838532793,119.0,0.016795714393266898
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,55.0,60.0,91.0,0.016604285685928886,0.003352709504288586,95.0,0.01732231563870109
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,60.0,65.0,60.0,0.019131166638301996,0.0031513561087092748,58.0,0.0347236204131683
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,65.0,70.0,37.0,0.023670539904914394,0.00661582838512026,40.0,0.02342150032054633
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,70.0,75.0,25.0,0.024614399308338763,0.008130554664015504,30.0,0.05831066644168459
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,75.0,80.0,10.0,0.031925000133924186,0.01873217933942521,19.0,0.024313157719964357
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,80.0,85.0,13.0,0.047356922895862505,0.018195618873136695,12.0,0.010825833771377802
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,85.0,90.0,14.0,0.03657071445819123,0.009386133405788326,12.0,0.037115833877275385
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,90.0,95.0,11.0,0.041550000409849665,0.013172224666168532,5.0,0.01696399974171072
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,il6_jak_stat3,95.0,100.0,13.0,0.04426461456415172,0.01108012922619283,8.0,0.016288749873638153
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,0.0,5.0,111.0,0.059771711810131196,0.004041586173733417,401.0,0.05333087272475425
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,5.0,10.0,915.0,0.055215245885300565,0.001398765198512928,881.0,0.054698104396999986
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,10.0,15.0,874.0,0.05646501136328405,0.0015945265029474848,821.0,0.051875042635263297
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,15.0,20.0,845.0,0.053441360886851065,0.0015122054586168827,756.0,0.056536388892314916
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,20.0,25.0,722.0,0.05196077554750158,0.0015466091573495197,708.0,0.05114385587601923
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,25.0,30.0,633.0,0.048775213249768426,0.0013981305098896024,613.0,0.05174120710955683
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,30.0,35.0,497.0,0.051154486969249444,0.0015941957136319568,527.0,0.04735800754559996
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,35.0,40.0,442.0,0.046867443375316835,0.0017264217369337188,367.0,0.05219498622490979
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,40.0,45.0,297.0,0.04879690236825518,0.002152361822743144,298.0,0.05116711414331999
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,45.0,50.0,211.0,0.045122132591088854,0.0021621791671550526,207.0,0.047129854958353715
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,50.0,55.0,156.0,0.044902692216382066,0.0027148540309692945,119.0,0.04171983199096246
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,55.0,60.0,91.0,0.03947670340338456,0.003404139341946002,95.0,0.04816052606451864
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,60.0,65.0,60.0,0.04135949999520865,0.003670695933177001,58.0,0.049008620645979356
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,65.0,70.0,37.0,0.0399583779036294,0.005415661066814539,40.0,0.048516000037125195
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,70.0,75.0,25.0,0.05654399994760752,0.00942723754127608,30.0,0.07709099982554714
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,75.0,80.0,10.0,0.061718999221920964,0.020417677106440917,19.0,0.05327894748188555
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,80.0,85.0,13.0,0.07681923061430168,0.023589244939706277,12.0,0.043994167276347675
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,85.0,90.0,14.0,0.07034500038051712,0.01539048348030852,12.0,0.034165000407180436
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,90.0,95.0,11.0,0.10094272700900381,0.01831823488890113,5.0,0.05229199975728989
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,interferon_response,95.0,100.0,13.0,0.0947830774821341,0.012646160043395388,8.0,0.04060749977361411
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,0.0,5.0,111.0,0.0379718920836846,0.005430555739472658,401.0,0.039629177086540394
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,5.0,10.0,915.0,0.048265180427190156,0.0019317144635048586,881.0,0.05112910327740702
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,10.0,15.0,874.0,0.05248454243315142,0.001903523448641409,821.0,0.05216806343077834
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,15.0,20.0,845.0,0.051346792970206584,0.0019723054994500487,756.0,0.05354257942188404
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,20.0,25.0,722.0,0.05890130182004445,0.0021486708559759066,708.0,0.057265127041231566
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,25.0,30.0,633.0,0.05415399702078546,0.002235120339502739,613.0,0.053273327968686855
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,30.0,35.0,497.0,0.05480820934822964,0.0024752389433808017,527.0,0.057819468864167736
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,35.0,40.0,442.0,0.05739626687136479,0.0027129669492925073,367.0,0.055305449592182095
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,40.0,45.0,297.0,0.055831414034848044,0.003238951142467023,298.0,0.05806308733276912
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,45.0,50.0,211.0,0.051450426654245485,0.003817306989162245,207.0,0.05635695656393722
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,50.0,55.0,156.0,0.06399108954326202,0.004479679101416173,119.0,0.0650561346197765
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,55.0,60.0,91.0,0.06435296714950639,0.005887836090673956,95.0,0.0593551581014732
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,60.0,65.0,60.0,0.0740936671034433,0.007806000783791055,58.0,0.06768499973133721
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,65.0,70.0,37.0,0.07057999979981498,0.009124648222029269,40.0,0.06816500069689937
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,70.0,75.0,25.0,0.06660400000720984,0.00919334378882277,30.0,0.059014000312890856
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,75.0,80.0,10.0,0.07033800003118813,0.012982609555000324,19.0,0.046664736605874314
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,80.0,85.0,13.0,0.07576230777284274,0.01634537697659532,12.0,0.07605416567336458
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,85.0,90.0,14.0,0.05892714385741523,0.01321118390343677,12.0,0.06972333396940182
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,90.0,95.0,11.0,0.06594999930398031,0.01422363671680214,5.0,0.10443799942731857
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,oxidative_stress,95.0,100.0,13.0,0.04633923147160273,0.018653947245979692,8.0,0.09370875172317028
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,0.0,5.0,111.0,0.019874414436147875,0.0022087237320315384,401.0,0.01870122195205589
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,5.0,10.0,915.0,0.02034738798722939,0.0007887183238056498,881.0,0.02152430194638471
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,10.0,15.0,874.0,0.020371064080606027,0.0007956236385258533,821.0,0.02127470161841622
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,15.0,20.0,845.0,0.020457313606113758,0.0007529784893020451,756.0,0.021783677293016383
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,20.0,25.0,722.0,0.022955831065983374,0.0008774430073135607,708.0,0.02256710454842654
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,25.0,30.0,633.0,0.022531279624839275,0.0010153008448657228,613.0,0.021746704691950176
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,30.0,35.0,497.0,0.02163863176590407,0.0010282371295034808,527.0,0.020698709693906372
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,35.0,40.0,442.0,0.02247171948739086,0.0010402759198873182,367.0,0.02208506808383192
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,40.0,45.0,297.0,0.02232511787169091,0.001230187732899623,298.0,0.019312248311477053
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,45.0,50.0,211.0,0.02209222747606222,0.001659058764850835,207.0,0.022518985569496764
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,50.0,55.0,156.0,0.024753653775778962,0.0017757533370207177,119.0,0.025899747921204773
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,55.0,60.0,91.0,0.025863736399684797,0.002287265095086118,95.0,0.0228306316108884
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,60.0,65.0,60.0,0.025272166857030244,0.002815156684021426,58.0,0.02739465519874196
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,65.0,70.0,37.0,0.02864378389612948,0.0035068107851860056,40.0,0.022156249897670934
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,70.0,75.0,25.0,0.020791600085794927,0.004806503705307131,30.0,0.03233900014020037
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,75.0,80.0,10.0,0.02793900026008487,0.005252097251949564,19.0,0.025129473259623506
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,80.0,85.0,13.0,0.023453846251448758,0.005744509292355901,12.0,0.023254166648257524
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,85.0,90.0,14.0,0.004945714283426891,0.0058393843090823174,12.0,0.014024999962809185
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,90.0,95.0,11.0,0.003289090681143782,0.007063567917938239,5.0,0.0076439996715635065
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,secondary_senescence,95.0,100.0,13.0,0.01630076955860624,0.005106792171430522,8.0,0.018518749915529042
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,0.0,5.0,111.0,0.01799684695229312,0.0029231617783409096,401.0,0.013760922715249889
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,5.0,10.0,915.0,0.01678911477498789,0.0009887042763866516,881.0,0.01777931899254178
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,10.0,15.0,874.0,0.016537105268554016,0.0010373754228707025,821.0,0.014043812401349266
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,15.0,20.0,845.0,0.014256958625904152,0.0010151019076659509,756.0,0.015489272507284354
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,20.0,25.0,722.0,0.016269002794245167,0.0010956142267950404,708.0,0.013638870055025098
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,25.0,30.0,633.0,0.011700552927795567,0.0010209060788080614,613.0,0.013342022884608251
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,30.0,35.0,497.0,0.013330160971258142,0.001130976296261339,527.0,0.013387798880771101
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,35.0,40.0,442.0,0.012033257888427162,0.0013294616709380485,367.0,0.013233623993237267
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,40.0,45.0,297.0,0.010212828348512662,0.0015041330470434804,298.0,0.010175335640788461
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,45.0,50.0,211.0,0.008992843541633383,0.0015080728839954034,207.0,0.009191111082686077
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,50.0,55.0,156.0,0.009905833293977104,0.0021980697591651582,119.0,0.009135630181080764
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,55.0,60.0,91.0,0.008654505480720488,0.0022233155594183433,95.0,0.011715263068847554
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,60.0,65.0,60.0,0.00591116661162232,0.002512717916050147,58.0,0.0205141380680163
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,65.0,70.0,37.0,0.015195135278878984,0.004017849727678579,40.0,0.014257999948677024
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,70.0,75.0,25.0,0.015088000232353807,0.005976759881757683,30.0,0.03194099954950313
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,75.0,80.0,10.0,0.00984499934129417,0.01377089992035315,19.0,0.021729999990815197
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,80.0,85.0,13.0,0.022302308012373172,0.010410882835357411,12.0,0.02549583410533766
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,85.0,90.0,14.0,0.015949285514320115,0.0071298017205087974,12.0,0.008615833382161023
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,90.0,95.0,11.0,0.031051818281412125,0.009946057154998309,5.0,0.00044599995017051696
7259_liver_sbr_Male_26-U1,sbr,26,tierA_p95,T/NK cells,tnfa_nfkb_proximal,95.0,100.0,13.0,0.032019999684192814,0.0067042167317582614,8.0,0.004687500302679837
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,0.0,5.0,269.0,0.014923531590869173,0.001324416950031965,1690.0,0.015805343221381378
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,5.0,10.0,3318.0,0.017181726932072885,0.0003472850372122509,3049.0,0.017003266659330205
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,10.0,15.0,3214.0,0.017631639698814056,0.0003479613521415566,3116.0,0.017390259952874066
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,15.0,20.0,3177.0,0.01767736545171028,0.00034726461335883173,3064.0,0.017060169705428407
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,20.0,25.0,3001.0,0.016451336233415503,0.0003515438451067905,3021.0,0.016713273767231907
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,25.0,30.0,2860.0,0.01585247202356631,0.0003609969046343509,2711.0,0.01650942455200056
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,30.0,35.0,2492.0,0.016293138054669743,0.00038083673004882425,2348.0,0.016416443782041077
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,35.0,40.0,2211.0,0.0156137268237136,0.000398664075543806,2068.0,0.01607263057467278
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,40.0,45.0,1788.0,0.016395654392957742,0.0004402450845831039,1661.0,0.01584050571010008
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,45.0,50.0,1514.0,0.016341763514561677,0.0004932180448712154,1311.0,0.016930610208556254
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,50.0,55.0,1154.0,0.01633225305928227,0.0005708488543579453,1063.0,0.014892323588025535
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,55.0,60.0,779.0,0.016372785612988834,0.0007019662293243419,761.0,0.016645151127022174
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,60.0,65.0,578.0,0.014967404844028477,0.0008058072075662693,581.0,0.017050154892047073
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,65.0,70.0,422.0,0.017549999994362353,0.0009636963081198063,386.0,0.017791606199706256
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,70.0,75.0,299.0,0.016564046829955145,0.001093356763688601,284.0,0.01623330991526633
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,75.0,80.0,212.0,0.014956226354870695,0.00127491175296011,176.0,0.017020795549218416
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,80.0,85.0,127.0,0.01589251963948092,0.001755789722168576,106.0,0.02050679248487489
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,85.0,90.0,78.0,0.01660833334795032,0.002193435793434026,76.0,0.016128552655955947
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,90.0,95.0,76.0,0.015469868378300146,0.0023100811920460586,45.0,0.010040222111436176
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,downstream_arrest,95.0,100.0,42.0,0.01968642866649177,0.002817227025527913,94.0,0.016588510518170337
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,0.0,5.0,269.0,0.05442847574578051,0.0019009747976089211,1690.0,0.05685882245831458
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,5.0,10.0,3318.0,0.05661452374970055,0.0005475027509228408,3049.0,0.05858842901278166
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,10.0,15.0,3214.0,0.05721388612700805,0.0005646614685487057,3116.0,0.0574875737608434
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,15.0,20.0,3177.0,0.05641970726449577,0.0005650537768341754,3064.0,0.057757392307675584
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,20.0,25.0,3001.0,0.057066141300685436,0.0005809342853274467,3021.0,0.05627806687439196
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,25.0,30.0,2860.0,0.056265213259114086,0.0005678633401982796,2711.0,0.05566374400836269
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,30.0,35.0,2492.0,0.055674225527401144,0.0006056318732924265,2348.0,0.05547783642949542
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,35.0,40.0,2211.0,0.05599326101196836,0.0006601133599803044,2068.0,0.05497932778208087
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,40.0,45.0,1788.0,0.05438624159709255,0.0007207990896359344,1661.0,0.054924352753493645
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,45.0,50.0,1514.0,0.05521608314743215,0.0008078049084189133,1311.0,0.05372646826810432
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,50.0,55.0,1154.0,0.055363596178227274,0.0008883646539558957,1063.0,0.053999774279450574
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,55.0,60.0,779.0,0.05701989732993993,0.0011136236774031796,761.0,0.051981051348242484
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,60.0,65.0,578.0,0.054563563977787916,0.0012642396389273517,581.0,0.055380826174776854
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,65.0,70.0,422.0,0.054812132598147,0.0014611385263083702,386.0,0.05324031098577926
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,70.0,75.0,299.0,0.0528352843631794,0.0017958392663136096,284.0,0.05263827476342222
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,75.0,80.0,212.0,0.05348957538382888,0.001963920478299681,176.0,0.04893607951287942
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,80.0,85.0,127.0,0.05435488214138822,0.0028044557266935135,106.0,0.05252981134734275
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,85.0,90.0,78.0,0.05096525668602389,0.0037180423155163847,76.0,0.05310236831428483
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,90.0,95.0,76.0,0.04970921050316017,0.0034234923849958496,45.0,0.06156911145792239
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,emt_ecm,95.0,100.0,42.0,0.04816809538031174,0.0043477086008838475,94.0,0.052901276201505136
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,0.0,5.0,269.0,-0.011355799225577261,0.001965409025820921,1690.0,-0.012400863905455459
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,5.0,10.0,3318.0,-0.013237317661452952,0.0005372781105930516,3049.0,-0.01204927189042725
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,10.0,15.0,3214.0,-0.013257361539351094,0.0005376119037119194,3116.0,-0.012324085381968356
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,15.0,20.0,3177.0,-0.012686144160860436,0.0005462678919678455,3064.0,-0.012698521568918366
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,20.0,25.0,3001.0,-0.011697624130728373,0.000560860463683265,3021.0,-0.013700231712359328
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,25.0,30.0,2860.0,-0.013616230750888024,0.0005545233237601722,2711.0,-0.014076757655650706
7260_liver_sbr_Male_26-U1,sbr,26,tierA_p95,Biliary/ductular,il6_jak_stat3,30.0,35.0,2492.0,-0.014281336300275383,0.0006058954692685446,2348.0,-0.014300149065389072
