true_family,true_superposition,regime,rep,n,true_d_half,fit_family,fit_mode,lam,d_half,aic,beta,rss,k_params
step,True,clean,7,11215,30.0,step,nearest,30.831655419554103,31.0,2530.042524992743,1.1652999668695205,14035.619638264492,6
step,True,clean,7,11215,30.0,spline,nearest,,239.3,2436.1250063667,,13906.16710285164,11
step,True,clean,7,11215,30.0,exponential,superposition,14.18093873026609,,2533.8736699096717,3.1480727406915423,14040.415151279449,6
step,True,clean,8,11213,30.0,exponential,nearest,19.75380892308462,13.8,2990.9763272030796,3.447942206467338,14622.583013167554,6
step,True,clean,8,11213,30.0,gaussian,nearest,19.543211244391927,23.200000000000003,2839.0058159228047,2.060972648241984,14425.739135664307,6
step,True,clean,8,11213,30.0,powerlaw,nearest,108.73831878747222,13.4,3016.7214995304735,3.664174458317479,14653.581287787447,7
step,True,clean,8,11213,30.0,step,nearest,30.831655419554103,31.0,2649.846877309497,1.184444585977636,14184.423711724323,6
step,True,clean,8,11213,30.0,spline,nearest,,236.20000000000002,2584.5598539145444,,14089.504781950538,11
step,True,clean,8,11213,30.0,exponential,superposition,14.18093873026609,,2595.108552638881,3.1143878322346983,14115.348573619465,6
step,True,clean,9,11181,30.0,exponential,nearest,20.225642188608788,14.200000000000001,3292.3511726505426,3.455389219133047,14990.598539783825,6
step,True,clean,9,11181,30.0,gaussian,nearest,19.531199402357633,23.0,3130.5100061354347,2.1537696362444634,14775.177565806836,6
step,True,clean,9,11181,30.0,powerlaw,nearest,112.08363095561926,13.8,3317.810451455509,3.684153221892916,15022.083900071473,7
step,True,clean,9,11181,30.0,step,nearest,30.831655419554103,31.0,2952.003090969103,1.229184475340212,14541.161906645022,6
step,True,clean,9,11181,30.0,spline,nearest,,192.5,2835.441843119966,,14377.493983490425,11
step,True,clean,9,11181,30.0,exponential,superposition,15.32618864787106,,2920.8460377726988,2.9193168476358227,14500.697807615075,6
step,True,clean,10,11194,30.0,exponential,nearest,19.958697152315473,14.0,2890.3580584916044,3.527441347293301,14473.700716448559,6
step,True,clean,10,11194,30.0,gaussian,nearest,19.43430501879277,23.0,2747.748048337659,2.109258648368111,14290.477371427452,6
step,True,clean,10,11194,30.0,powerlaw,nearest,109.63060875666436,13.600000000000001,2913.826437330033,3.7473140581520425,14501.48569447779,7
step,True,clean,10,11194,30.0,step,nearest,30.831655419554103,31.0,2598.7522499217175,1.2000007118285918,14101.526734184852,6
step,True,clean,10,11194,30.0,spline,nearest,,228.70000000000002,2507.9976718789944,,13975.171686643804,11
step,True,clean,10,11194,30.0,exponential,superposition,14.18093873026609,,2605.8730964039983,3.191333251589972,14110.500001317378,6
step,True,clean,11,11199,30.0,exponential,nearest,20.607695028314424,14.4,2907.089918547787,3.237115086173514,14500.152318072724,6
step,True,clean,11,11199,30.0,gaussian,nearest,19.93279619985744,23.6,2760.765153988061,2.0153295703918634,14311.92744037593,6
step,True,clean,11,11199,30.0,powerlaw,nearest,114.17771286934207,14.0,2932.198037220053,3.449037599219539,14530.102954107213,7
step,True,clean,11,11199,30.0,step,nearest,30.831655419554103,31.0,2591.637832323785,1.1525173753303364,14097.412561036705,6
step,True,clean,11,11199,30.0,spline,nearest,,235.20000000000002,2519.2226434050767,,13994.048305041582,11
step,True,clean,11,11199,30.0,exponential,superposition,14.18093873026609,,2644.3370643066664,3.1237145037939946,14163.907207805956,6
step,True,clean,12,11125,30.0,exponential,nearest,19.98505915550515,14.0,2825.6117071370572,3.4187981543425776,14323.82121081974,6
step,True,clean,12,11125,30.0,gaussian,nearest,19.71681999069602,23.400000000000002,2686.496031237929,2.0422493613125092,14145.820230902229,6
step,True,clean,12,11125,30.0,powerlaw,nearest,109.53770205999902,13.600000000000001,2850.5549937331307,3.6317559750539314,14353.391965313225,7
step,True,clean,12,11125,30.0,step,nearest,28.527759021034033,28.6,2492.192388592787,1.2119370934752443,13900.901504086583,6
step,True,clean,12,11125,30.0,spline,nearest,,240.60000000000002,2391.2683164628247,,13762.988429897589,11
step,True,clean,12,11125,30.0,exponential,superposition,14.18093873026609,,2551.1152022350875,3.118086401757468,13974.722013300972,6
step,True,clean,13,11273,30.0,exponential,nearest,20.332605036074852,14.200000000000001,2987.713843761383,3.504675525705791,14675.820856313874,6
step,True,clean,13,11273,30.0,gaussian,nearest,19.67276606515313,23.200000000000003,2821.532682959747,2.1782217808647593,14461.063754253868,6
step,True,clean,13,11273,30.0,powerlaw,nearest,112.95301310047904,14.0,3014.5500006233397,3.7398378692105707,14708.189595674625,7
step,True,clean,13,11273,30.0,step,nearest,30.831655419554103,31.0,2656.279143727076,1.2447806342192245,14250.621870920553,6
step,True,clean,13,11273,30.0,spline,nearest,,239.0,2578.78059675281,,14140.43983531433,11
step,True,clean,13,11273,30.0,exponential,superposition,14.18093873026609,,2651.8105318453736,3.2504537137209817,14244.974050604591,6
step,True,clean,14,11156,30.0,exponential,nearest,20.044282765532852,14.0,2778.8057707564035,3.518803156395787,14293.555205661421,6
step,True,clean,14,11156,30.0,gaussian,nearest,19.618208264475403,23.200000000000003,2626.759949778242,2.103500946263428,14100.068961835408,6
step,True,clean,14,11156,30.0,powerlaw,nearest,110.3950385204464,13.600000000000001,2804.910960736852,3.740180506706631,14324.473220347722,7
step,True,clean,14,11156,30.0,step,nearest,30.831655419554103,31.0,2466.068387450001,1.1991289675381918,13898.426607543952,6
step,True,clean,14,11156,30.0,spline,nearest,,232.4,2380.831921510125,,13780.283611202314,11
step,True,clean,14,11156,30.0,exponential,superposition,14.18093873026609,,2373.6842940056217,3.207730255215714,13783.807412505248,6
step,True,confounded,0,11127,30.0,exponential,nearest,12.32792114699565,8.6,7276.687657421013,9.133595186265838,21372.030969547846,6
step,True,confounded,0,11127,30.0,gaussian,nearest,15.479169762190944,18.400000000000002,7243.404675811816,4.571321411381824,21308.19865901229,6
step,True,confounded,0,11127,30.0,powerlaw,nearest,54.946595841761194,6.800000000000001,7300.927036356262,11.563766258819548,21414.78966464765,7
step,True,confounded,0,11127,30.0,step,nearest,26.39602135167994,26.400000000000002,7579.316335174534,2.409257812524616,21961.27755637898,6
step,True,confounded,0,11127,30.0,spline,nearest,,11.600000000000001,7235.507671565456,,21273.953453975548,11
step,True,confounded,0,11127,30.0,exponential,superposition,11.233560322437711,,6410.694917972242,4.443603879294345,19771.767784867952,6
step,True,confounded,1,11162,30.0,exponential,nearest,11.61328266307167,8.200000000000001,7334.492411435828,10.261837094434284,21506.510851617106,6
step,True,confounded,1,11162,30.0,gaussian,nearest,14.95377240022303,17.8,7275.589768420816,4.672334697818865,21393.318436906742,6
step,True,confounded,1,11162,30.0,powerlaw,nearest,51.082112251821336,6.4,7373.52854546174,11.83446605804474,21577.989164332568,7
step,True,confounded,1,11162,30.0,step,nearest,24.42357784516539,24.6,7641.311016801446,2.593530221761904,22105.876983928123,6
step,True,confounded,1,11162,30.0,spline,nearest,,11.100000000000001,7277.829328933712,,21378.44978855969,11
step,True,confounded,1,11162,30.0,exponential,superposition,11.233560322437711,,6202.624005485733,4.4022701814189915,19432.59852324987,6
step,True,confounded,2,11113,30.0,exponential,nearest,11.59513251266248,8.200000000000001,7226.921393658289,10.046620316469296,21267.246808201024,6
step,True,confounded,2,11113,30.0,gaussian,nearest,15.223598147270286,18.0,7144.614410294048,4.573518656910035,21110.315584464006,6
step,True,confounded,2,11113,30.0,powerlaw,nearest,51.16780938827414,6.4,7279.382771080676,11.615124932668028,21364.035683372498,7
step,True,confounded,2,11113,30.0,step,nearest,26.39602135167994,26.400000000000002,7573.82046295494,2.395247468955372,21941.58709671405,6
step,True,confounded,2,11113,30.0,spline,nearest,,12.3,7135.485844642698,,21074.010111400858,11
step,True,confounded,2,11113,30.0,exponential,superposition,11.233560322437711,,5919.822448471407,4.614225136553767,18907.322309905714,6
step,True,confounded,3,11218,30.0,exponential,nearest,11.601066257643502,8.200000000000001,7276.4003923231085,9.322722883132194,21432.485655526667,6
step,True,confounded,3,11218,30.0,gaussian,nearest,15.115668255577638,17.8,7195.64197132976,4.258142935983467,21278.747162731903,6
step,True,confounded,3,11218,30.0,powerlaw,nearest,51.25574411298405,6.4,7321.427915392924,10.740635415300227,21514.849498843207,7
step,True,confounded,3,11218,30.0,step,nearest,28.527759021034033,28.6,7461.8683519865135,2.1561788562200634,21789.775816504978,6
step,True,confounded,3,11218,30.0,spline,nearest,,10.9,7195.29146862815,,21259.122973547965,11
step,True,confounded,3,11218,30.0,exponential,superposition,11.233560322437711,,6140.362578664993,4.416920747351007,19368.317232267214,6
step,True,confounded,4,11183,30.0,exponential,nearest,12.21115783923639,8.6,6953.245263694023,8.988102829159068,20799.149463123576,6
step,True,confounded,4,11183,30.0,gaussian,nearest,15.600921274670345,18.400000000000002,6892.867331671754,4.483044757364784,20687.15575697503,6
step,True,confounded,4,11183,30.0,powerlaw,nearest,54.143007892699536,6.800000000000001,6994.862639471842,11.388788894207519,20872.96409495926,7
step,True,confounded,4,11183,30.0,step,nearest,26.39602135167994,26.400000000000002,7267.439523007176,2.3552741109648863,21391.802733470926,6
step,True,confounded,4,11183,30.0,spline,nearest,,11.100000000000001,6889.3080616660245,,20662.08799823757,11
step,True,confounded,4,11183,30.0,exponential,superposition,11.233560322437711,,6163.708244187074,4.278330843562059,19381.336266434926,6
step,True,confounded,5,11100,30.0,exponential,nearest,12.35122247036614,8.6,7368.453386936282,9.650407703809032,21531.316925619794,6
step,True,confounded,5,11100,30.0,gaussian,nearest,15.482424515336463,18.400000000000002,7312.063585177795,4.80551660031063,21422.2117114101,6
step,True,confounded,5,11100,30.0,powerlaw,nearest,55.735195580169666,7.0,7406.747637490066,11.171056225981664,21601.834222926438,7
step,True,confounded,5,11100,30.0,step,nearest,28.527759021034033,28.6,7812.63385650382,2.4648410706145616,22410.39099555525,6
step,True,confounded,5,11100,30.0,spline,nearest,,11.700000000000001,7331.545713583264,,21440.519364344953,11
step,True,confounded,5,11100,30.0,exponential,superposition,11.233560322437711,,6061.42544167982,4.545877817699187,19139.57557802926,6
step,True,confounded,6,11140,30.0,exponential,nearest,12.663893813302124,8.8,7158.685789462707,8.963027290304465,21155.42628724258,6
step,True,confounded,6,11140,30.0,gaussian,nearest,15.931879104970013,18.8,7096.110491069253,4.901879375307254,21036.92574521949,6
step,True,confounded,6,11140,30.0,powerlaw,nearest,56.952276602042105,7.0,7198.3341111835925,11.295845329654988,21227.04331292194,7
step,True,confounded,6,11140,30.0,step,nearest,26.39602135167994,26.400000000000002,7524.670366952817,2.5844733284399215,21861.99253258401,6
step,True,confounded,6,11140,30.0,spline,nearest,,12.0,7110.772478391965,,21045.731347149802,11
step,True,confounded,6,11140,30.0,exponential,superposition,11.233560322437711,,6168.380157535516,4.6448572670709485,19355.95372768471,6
step,True,confounded,7,11202,30.0,exponential,nearest,12.2390363106458,8.6,7062.359167397192,9.774994298634088,21016.288049291128,6
step,True,confounded,7,11202,30.0,gaussian,nearest,15.214795399056998,18.0,7054.703452529796,4.8503718744886015,21001.929922014577,6
step,True,confounded,7,11202,30.0,powerlaw,nearest,55.12095888834695,6.800000000000001,7074.85600806485,12.42397887220516,21035.990604032988,7
step,True,confounded,7,11202,30.0,step,nearest,24.42357784516539,24.6,7525.083597610007,2.653089735863064,21902.593696589123,6
step,True,confounded,7,11202,30.0,spline,nearest,,11.8,6959.472402064799,,20805.562576882723,11
step,True,confounded,7,11202,30.0,exponential,superposition,11.233560322437711,,6238.706329725775,4.3211782938945085,19526.459757117445,6
step,True,confounded,8,11118,30.0,exponential,nearest,11.151310951138905,7.800000000000001,6553.711556322065,9.58117181180282,20020.86073668139,6
step,True,confounded,8,11118,30.0,gaussian,nearest,14.94391514852252,17.6,6445.078976853337,4.396620891742136,19826.19201538721,6
step,True,confounded,8,11118,30.0,powerlaw,nearest,47.93433515507046,6.0,6621.856358723163,12.1236909705292,20140.32673660397,7
step,True,confounded,8,11118,30.0,step,nearest,28.527759021034033,28.6,6698.412036522251,2.271944792035732,20283.134759900964,6
step,True,confounded,8,11118,30.0,spline,nearest,,11.3,6350.965656255565,,19641.398353681754,11
step,True,confounded,8,11118,30.0,exponential,superposition,10.394132182195595,,5678.318170079573,5.23651852506826,18504.948424559858,6
step,True,confounded,9,11162,30.0,exponential,nearest,14.008365886301103,9.8,7283.911384893133,7.557651389282779,21409.27376479716,6
step,True,confounded,9,11162,30.0,gaussian,nearest,16.740001975041995,19.8,7207.552388749867,4.173267943187981,21263.313220206248,6
step,True,confounded,9,11162,30.0,powerlaw,nearest,65.52007260656748,8.200000000000001,7316.433016041137,8.727228340743746,21467.89589082632,7
step,True,confounded,9,11162,30.0,step,nearest,28.527759021034033,28.6,7477.83127497268,2.337911205202325,21784.47156416082,6
step,True,confounded,9,11162,30.0,spline,nearest,,12.4,7217.87488733142,,21263.927580304553,11
step,True,confounded,9,11162,30.0,exponential,superposition,12.14078051980196,,6361.157679049593,3.738093228832362,19710.568679884112,6
step,True,confounded,10,11090,30.0,exponential,nearest,12.981580325541202,9.0,6978.779820806512,8.514778963392613,20781.584412335174,6
step,True,confounded,10,11090,30.0,gaussian,nearest,15.586374433825423,18.400000000000002,6947.488682405604,4.616036530077031,20723.030499446944,6
step,True,confounded,10,11090,30.0,powerlaw,nearest,60.12492322541236,7.4,6992.197675744828,9.881189967807137,20802.991383127002,7
step,True,confounded,10,11090,30.0,step,nearest,28.527759021034033,28.6,7441.334434760001,2.2746562532438666,21666.697242388072,6
step,True,confounded,10,11090,30.0,spline,nearest,,10.8,6930.73891796972,,20673.10550621746,11
step,True,confounded,10,11090,30.0,exponential,superposition,12.14078051980196,,5847.667316451027,3.9609294928977237,18766.499070628546,6
step,True,confounded,11,11182,30.0,exponential,nearest,13.473105500722047,9.4,7043.873403232199,8.932698857209584,20967.696375333468,6
step,True,confounded,11,11182,30.0,gaussian,nearest,16.499308529675925,19.6,6962.265678552289,4.549318758291556,20815.228378327236,6
step,True,confounded,11,11182,30.0,powerlaw,nearest,61.5290641061571,7.6000000000000005,7089.0126005203665,10.293180756483794,21048.74418747311,7
step,True,confounded,11,11182,30.0,step,nearest,28.527759021034033,28.6,7292.697045018615,2.4955757493617536,21439.50277608882,6
step,True,confounded,11,11182,30.0,spline,nearest,,12.100000000000001,6985.325728813612,,20839.55378911645,11
step,True,confounded,11,11182,30.0,exponential,superposition,11.233560322437711,,6159.310655676972,4.511407178380109,19372.935877763037,6
step,True,confounded,12,11155,30.0,exponential,nearest,12.897670035906893,9.0,7079.581566702903,8.193198812279046,21016.087949778528,6
step,True,confounded,12,11155,30.0,gaussian,nearest,15.833857045763052,18.8,7015.170011101131,4.482918970088932,20895.08586989669,6
step,True,confounded,12,11155,30.0,powerlaw,nearest,60.09266031582657,7.4,7104.290555325939,9.471078634003765,21058.91540125436,7
step,True,confounded,12,11155,30.0,step,nearest,28.527759021034033,28.6,7306.802347106024,2.353173788377144,21448.56296161488,6
step,True,confounded,12,11155,30.0,spline,nearest,,12.600000000000001,6950.188631989086,,20755.10483088086,11
step,True,confounded,12,11155,30.0,exponential,superposition,11.233560322437711,,6387.131906091767,4.409299901038357,19751.174642350754,6
step,True,confounded,13,11213,30.0,exponential,nearest,13.33342893327849,9.4,7437.408286538417,8.882570601164273,21739.039430275687,6
