held_out,lam,beta,n_test,ll,ll_per_cell,rss_tr_per_cell,rss_te_per_cell,ll0,ll0_per_cell,dll_vs_cov,celltype,module,family,design,call
SPLN07,20.177866835741543,0.008617167289792647,33621,-47709.26875416454,-1.4190318180352917,0.9999257444278998,1.0001865564014918,-47706.13242503657,-1.4189385332094993,-3.1363291279703844,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN14,19.185852382096297,0.006733172885779307,32437,-46024.666286298874,-1.4188940495822324,0.9999546643828902,0.9999110351027125,-46026.10920171492,-1.4189385332094497,1.4429154160461621,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN21,19.185852382096297,0.008061936078885248,30186,-42833.048578714675,-1.4189706678166925,0.99993500518666,1.0000642645288937,-42832.078563457646,-1.418938533209357,-0.9700152570294449,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN24,19.185852382096297,0.006610326953126857,42177,-59844.74217262315,-1.4188951839301787,0.9999563035775727,0.9999133036019678,-59846.57051519327,-1.4189385332098838,1.8283425701229135,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN30,16.49296129703063,0.006165527701259611,33757,-47897.69231245318,-1.4188965936680742,0.999961986268165,0.99991612270092,-47899.10806555327,-1.4189385332095052,1.415753100089205,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN43,47.54182525407475,0.005181422498217006,37105,-52648.55411430754,-1.4189072662527298,0.999973152860895,0.9999374668472613,-52649.71427474408,-1.4189385332096505,1.1601604365423555,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN44,19.185852382096297,0.01116590139858966,51924,-73685.48372515765,-1.4191026062159628,0.9998753226459569,1.0003281037253897,-73676.9643984158,-1.4189385332103805,-8.519326741850819,Mono/Mac/DC,interferon_response,step,naive,tierAmg_p95
SPLN07,,,33621,-46872.40098098153,-1.3941405960852304,,0.9508701164434396,-46871.762547242484,-1.394121606949302,-0.638433739048196,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN14,,,32437,-45294.433212332864,-1.3963817002908057,,0.9549513247828193,-45293.725271178904,-1.3963598751789286,-0.7079411539598368,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN21,,,30186,-42627.28652187508,-1.4121541947218936,,0.9835260608672879,-42625.993899320885,-1.4121113727993402,-1.2926225541959866,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN24,,,42177,-58492.25079777793,-1.3868281479900877,,0.9375686895422986,-58477.80714145575,-1.3864856946073867,-14.443656322182505,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN30,,,33757,-48040.54432995732,-1.4231283683371545,,1.00310751166104,-48037.83753844287,-1.4230481837379765,-2.7067915144507424,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN43,,,37105,-50725.49865910012,-1.367079872230161,,0.9012458782299224,-50722.21958600632,-1.3669914994207337,-3.279073093799525,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN44,,,51924,-69314.6130193116,-1.3349243706053384,,0.8399547027322182,-69312.30126829063,-1.3348798487845819,-2.311751020970405,Mono/Mac/DC,interferon_response,spline,ctrl,tierAmg_p95
SPLN07,,,33621,-47707.7738153011,-1.4189873535974866,,1.0000976289853498,-47706.13242503657,-1.4189385332094993,-1.6413902645290364,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN14,,,32437,-46026.37990376593,-1.4189468786807018,,1.0000166871637062,-46026.10920171492,-1.4189385332094497,-0.2707020510060829,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN21,,,30186,-42832.103070855286,-1.418939345088958,,1.0000016210448572,-42832.078563457646,-1.418938533209357,-0.024507397640263662,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN24,,,42177,-59866.161164030214,-1.4194030197508172,,1.0009288477510287,-59846.57051519327,-1.4189385332098838,-19.59064883694373,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN30,,,33757,-47895.74650964262,-1.4188389522067308,,0.9998008455691083,-47899.10806555327,-1.4189385332095052,3.3615559106547153,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN43,,,37105,-52648.069647326774,-1.4188942096032011,,0.9999113550970852,-52649.71427474409,-1.4189385332096507,1.644627417314041,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN44,,,51924,-73690.2994288805,-1.4191953514536728,,1.0005135460383487,-73676.9643984158,-1.4189385332103805,-13.335030464702868,Mono/Mac/DC,interferon_response,spline,naive,tierAmg_p95
SPLN07,9.962242533302096,-0.004798840445752844,33621,-47178.82790167404,-1.4032547485700617,0.9383169412421305,0.9686284977206653,-47179.82029626294,-1.4032842656751119,0.9923945888949675,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN14,17.345738419684505,-0.005581711689007167,32437,-45340.66863050501,-1.397807091608503,0.939987961544019,0.9584379444879689,-45340.813170038164,-1.397811547616554,0.1445395331538748,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN21,11.58882939190469,-0.005665026203056924,30186,-42214.75695956589,-1.3984879400903032,0.9398507819292533,0.9597151944976673,-42214.7091289993,-1.3984863555621578,-0.047830566596530844,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN24,11.58882939190469,-0.006000442273020758,42177,-59341.90345666575,-1.406973076716356,0.9361059594285281,0.9755173763338658,-59341.6224398837,-1.4069664139195226,-0.28101678204984637,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.005597575955484286,33757,-47481.60182316022,-1.406570543092106,0.9374528346735017,0.9748179238116912,-47481.305480516174,-1.4065617643900872,-0.2963426440473995,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN43,18.24260882600192,-0.005043712555322723,37105,-50871.02083614717,-1.3710017743200962,0.9479002514873787,0.9077346874745303,-50871.85637584898,-1.3710242925710547,0.8355397018167423,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN44,49.99999999999999,-0.0054521517631987764,51924,-70940.29086402111,-1.366233165087842,0.9544298319613166,0.8983303355002145,-70940.63360011055,-1.3662397658136998,0.3427360894420417,Mono/Mac/DC,oxidative_stress,exponential,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.013990877185646601,33621,-47700.00679372517,-1.4187563366266671,0.9998042553555764,0.9996356567034614,-47706.13242503657,-1.4189385332094993,6.125631311399047,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.01565628382585648,32437,-46025.77322554201,-1.4189281754028429,0.9997548807767643,0.9999792622864491,-46026.10920171492,-1.4189385332094497,0.33597617290797643,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.016043113963073327,30186,-42833.54479951964,-1.4189871065897979,0.9997426184943681,1.0000970931598596,-42832.078563457646,-1.418938533209357,-1.466236061991367,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.014953284383327664,42177,-59842.58461895845,-1.4188440291855382,0.9997763992861515,0.9998110096038288,-59846.57051519328,-1.418938533209884,3.985896234829852,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.014075915965390439,33757,-47893.224314809166,-1.4187642360046557,0.9998018685897354,0.9996514529672355,-47899.10806555327,-1.4189385332095052,5.883750744105782,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.01796061599124606,37105,-52658.71859224154,-1.4191812044803,0.9996774162732152,1.0004851446752132,-52649.71427474408,-1.4189385332096505,-9.004317497456213,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.010362257685356984,51924,-73662.25471928177,-1.4186552407226287,0.9998926236156622,0.9994334634240715,-73676.96439841582,-1.418938533210381,14.709679134044563,Mono/Mac/DC,oxidative_stress,exponential,naive,tierAmg_p95
SPLN07,10.477345453252495,-0.004679341054191708,33621,-47178.84263398189,-1.4032551867577374,0.938317935611694,0.9686293521384574,-47179.82029626294,-1.4032842656751119,0.977662281045923,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN14,16.49296129703063,-0.0054297380964514795,32437,-45340.65181514148,-1.3978065732078022,0.9399895807354735,0.9584370013451939,-45340.813170038164,-1.397811547616554,0.16135489668522496,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN21,10.477345453252495,-0.0055945156839026094,30186,-42214.89498898003,-1.3984925127204673,0.9398513265754395,0.9597238022396092,-42214.7091289993,-1.3984863555621578,-0.18585998073103838,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN24,11.58882939190469,-0.005956185769035974,42177,-59342.01393536707,-1.406975696122699,0.9361063303606537,0.9755222966572714,-59341.6224398837,-1.4069664139195226,-0.39149548336718,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.005418970864862111,33757,-47482.045819164516,-1.406583695801301,0.937454498132886,0.9748426532789358,-47481.305480516174,-1.4065617643900872,-0.7403386483420036,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN43,14.178039470333344,-0.005042012120919586,37105,-50871.13066554839,-1.3710047342823983,0.947900167509259,0.9077403032930141,-50871.85637584898,-1.3710242925710547,0.7257103005904355,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN44,24.6860647223019,-0.005787323144975973,51924,-70940.98842186798,-1.3662465992964328,0.9544263461781614,0.8983561884827631,-70940.63360011055,-1.3662397658136998,-0.3548217574279988,Mono/Mac/DC,oxidative_stress,gaussian,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.013223161325202504,33621,-47700.71405308184,-1.4187773728646336,0.9998251480045679,0.999677718360576,-47706.13242503657,-1.4189385332094993,5.418371954729082,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.014702851591274895,32437,-46025.530436624234,-1.41892069046534,0.9997838261550851,0.9999643011490649,-46026.10920171492,-1.4189385332094497,0.5787650906859199,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.015235614238808514,30186,-42833.72914491129,-1.418993213572891,0.9997678760587664,1.000109312757887,-42832.078563457646,-1.418938533209357,-1.650581453643099,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.01414796037885497,42177,-59843.11500242341,-1.418856604367864,0.9997998352171185,0.9998361554942984,-59846.57051519328,-1.418938533209884,3.4555127698695287,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.013687280207718996,33757,-47895.03953696092,-1.4188180092117462,0.9998126583605156,0.9997589788279452,-47899.10806555327,-1.4189385332095052,4.068528592353687,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN43,9.962242533302096,-0.01695331086130146,37105,-52659.53057496993,-1.419203087857969,0.9997125852508403,1.0005289267637885,-52649.71427474408,-1.4189385332096505,-9.816300225851592,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN44,10.477345453252495,-0.00958955125996378,51924,-73664.88075625006,-1.418705815350321,0.9999080405066325,0.9995345974082129,-73676.96439841582,-1.418938533210381,12.083642165758647,Mono/Mac/DC,oxidative_stress,gaussian,naive,tierAmg_p95
SPLN07,7.742591489922676,-0.0048256848159560686,33621,-47178.93448184407,-1.403257918617652,0.9383166707724124,0.9686344388202773,-47179.82029626294,-1.4032842656751119,0.8858144188634469,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN14,9.006764443646388,-0.0056011430320478724,32437,-45340.69233161368,-1.3978078222897827,0.9399877252427784,0.9584393137238644,-45340.813170038164,-1.397811547616554,0.12083842448191717,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN21,38.85968176362148,-0.005666243004846025,30186,-42214.74946212476,-1.3984876917155225,0.9398508007025205,0.9597147279609075,-42214.7091289993,-1.3984863555621578,-0.0403331254638033,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN24,36.94920399670096,-0.00597810009033746,42177,-59341.86847441332,-1.4069722473009774,0.9361062325809693,0.9755158347419928,-59341.6224398837,-1.4069664139195226,-0.2460345296203741,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN30,6.999999999999999,-0.0058217704991055785,33757,-47482.71395066018,-1.4066034881849745,0.9374502766056738,0.9748795991069656,-47481.305480516174,-1.4065617643900872,-1.4084701440078788,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN43,33.40540803599722,-0.005027377584956864,37105,-50871.02116317391,-1.3710017831336452,0.9479004331887447,0.9077346964618894,-50871.85637584898,-1.3710242925710547,0.8352126750760362,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN44,49.99999999999999,-0.005420328811809046,51924,-70940.28484361843,-1.3662330491414072,0.9544301736670777,0.8983300940090927,-70940.63360011055,-1.3662397658136998,0.348756492123357,Mono/Mac/DC,oxidative_stress,powerlaw,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.015253707741737968,33621,-47699.268165633985,-1.4187343673785426,0.9997673244001299,0.9995917338840197,-47706.13242503657,-1.4189385332094993,6.864259402587777,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.01703445970712607,32437,-46026.030766287964,-1.4189361151243323,0.9997098271824865,0.9999951267937842,-46026.10920171492,-1.4189385332094497,0.07843542695627548,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.01709937200464573,30186,-42832.60097180228,-1.4189558395217081,0.9997076114770469,1.0000345639255004,-42832.078563457646,-1.418938533209357,-0.5224083446373697,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.016145829432271986,42177,-59841.71048036714,-1.4188233037050322,0.9997393121919441,0.9997695674171722,-59846.57051519328,-1.418938533209884,4.860034826138872,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.016386495756167626,33757,-47896.25338243322,-1.4188539675454934,0.9997314827568332,0.999830879266384,-47899.10806555327,-1.4189385332095052,2.8546831200510496,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.01850924771056752,37105,-52655.51920608556,-1.4190949792773362,0.999657407749189,1.0003127349426104,-52649.71427474408,-1.4189385332096505,-5.804931341481279,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.011166757195118684,51924,-73659.64342060237,-1.418604949938417,0.9998753035337453,0.999332901007987,-73676.96439841582,-1.418938533210381,17.320977813447826,Mono/Mac/DC,oxidative_stress,powerlaw,naive,tierAmg_p95
SPLN07,17.345738419684505,-0.00491800251532913,33621,-47178.68391599225,-1.4032504659585454,0.9383154944160348,0.9686204132307347,-47179.82029626294,-1.4032842656751119,1.1363802706837305,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN14,17.345738419684505,-0.005640794614093097,32437,-45340.57735420432,-1.397804277652197,0.939986613783959,0.9584326273537357,-45340.813170038164,-1.397811547616554,0.2358158338465728,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN21,17.345738419684505,-0.0057489655595971125,30186,-42214.667780799835,-1.3984849857814827,0.9398493005855124,0.9597096094482579,-42214.7091289993,-1.3984863555621578,0.04134819946193602,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN24,12.818224546846722,-0.006068187991647158,42177,-59342.687452128834,-1.40699166493892,0.9361041150379629,0.9755521047237208,-59341.6224398837,-1.4069664139195226,-1.0650122451334028,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN30,17.345738419684505,-0.005533068035497996,33757,-47480.892610371826,-1.406549533737353,0.9374532714027537,0.9747785453883016,-47481.305480516174,-1.4065617643900872,0.41287014434783487,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN43,17.345738419684505,-0.005661455308114725,37105,-50871.56966978323,-1.3710165656861133,0.9478932589063302,0.90776302970955,-50871.85637584898,-1.3710242925710547,0.2867060657517868,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN44,42.98209161773131,-0.0067446530994956224,51924,-70943.35562021816,-1.366292188972694,0.9544141470985664,0.8984439421593007,-70940.63360011055,-1.3662397658136998,-2.7220201076124795,Mono/Mac/DC,oxidative_stress,step,ctrl,tierAmg_p95
SPLN07,6.999999999999999,-0.013841825155810538,33621,-47699.86017560729,-1.4187519757177742,0.9998084038763563,0.9996269356789288,-47706.13242503657,-1.4189385332094993,6.272249429282965,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN14,6.999999999999999,-0.014782941306947336,32437,-46022.94062868168,-1.4188408492980757,0.9997814646463155,0.9998046512190846,-46026.10920171492,-1.4189385332094497,3.168573033239227,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN21,6.999999999999999,-0.01596082917951977,30186,-42833.55117179516,-1.4189873176901597,0.9997452519319022,1.000097516154571,-42832.078563457646,-1.418938533209357,-1.4726083375135204,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN24,6.999999999999999,-0.015003870707991302,42177,-59843.07040412782,-1.418855546959903,0.999774883863778,0.9998340402494766,-59846.57051519328,-1.418938533209884,3.5001110654557124,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN30,6.999999999999999,-0.01597856003228129,33757,-47900.19613358432,-1.4189707655770454,0.9997446856192949,1.0000644198207171,-47899.10806555327,-1.4189385332095052,-1.0880680310510797,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN43,6.999999999999999,-0.01631181200730435,37105,-52651.708103879326,-1.4189922679929747,0.9997339247890384,1.0001074104906493,-52649.71427474408,-1.4189385332096505,-1.9938291352445958,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN44,6.999999999999999,-0.01060908195596464,51924,-73662.74445243056,-1.418664672452634,0.9998874473800516,0.9994523274691034,-73676.96439841582,-1.418938533210381,14.219945985256345,Mono/Mac/DC,oxidative_stress,step,naive,tierAmg_p95
SPLN07,,,33621,-47179.99987798217,-1.4032896070307894,,0.9686942799443728,-47179.82029626293,-1.4032842656751117,-0.17958171923964983,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN14,,,32437,-45340.93215661406,-1.3978152158527009,,0.958453536225677,-45340.81317003816,-1.3978115476165538,-0.11898657590063522,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN21,,,30186,-42215.02693011786,-1.398496883658579,,0.959732338588114,-42214.7091289993,-1.3984863555621578,-0.3178011185664218,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN24,,,42177,-59346.174378164535,-1.407074338577057,,0.975707345708836,-59341.6224398837,-1.4069664139195226,-4.5519382808342925,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN30,,,33757,-47483.15347834589,-1.4066165085269986,,0.974904685060138,-47481.30548051617,-1.406561764390087,-1.8479978297255002,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
SPLN43,,,37105,-50871.607013363675,-1.3710175721159863,,0.9077639576411212,-50871.856375848976,-1.3710242925710545,0.24936248530138982,Mono/Mac/DC,oxidative_stress,spline,ctrl,tierAmg_p95
